bank,meeting_date,meeting_id,qc_priority,needs_review,review_reason,current_decision,current_rate_change_bps,current_policy_rate_after,current_confidence,extraction_method,suggested_decision,suggested_rate_change_bps,suggested_policy_rate_after,suggested_confidence,suggestion_reason,matched_pattern,matched_excerpt,full_context,context_status,source_doc_id,source_title,source_url,text_file,approved,final_decision,final_rate_change_bps,final_policy_rate_after,final_confidence,reviewer_notes
ECB,2023-12-14,ECB_2023_12,medium,True,confidence < 0.7; policy_rate_after missing; keyword extraction,hold,0.0,,0.5,explicit_unchanged_keyword,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b","AKER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2023/html/ecb.mp231214~9846e62f62.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 14 December 2023 The Governing Council today decided to keep the three key ECB interest rates unchanged. While inflation has dropped in recent months, it is likely to pick up again temporarily in the near term. According to the latest Eurosystem staff projections for the euro area, inflation is expected to de","BANK: ECB CATEGORY: Monetary Policy TITLE: Monetary policy decisions DATE: 14/12/2023 SPEAKER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2023/html/ecb.mp231214~9846e62f62.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 14 December 2023 The Governing Council today decided to keep the three key ECB interest rates unchanged. While inflation has dropped in recent months, it is likely to pick up again temporarily in the near term. According to the latest Eurosystem staff projections for the euro area, inflation is expected to decline gradually over the course of next year, before approaching the Governing Council’s 2% target in 2025. Overall, staff expect headline inflation to average 5.4% in 2023, 2.7% in 2024, 2.1% in 2025 and 1.9% in 2026. Compared with the September staff projections, this amounts to a downward revision for 2023 and especially for 2024. Underlying inflation has eased further. But domestic price pressures remain elevated, primarily owing to strong growth in unit labour costs. Eurosystem staff expect inflation excluding energy and food to average 5.0% in 2023, 2.7% in 2024, 2.3% in 2025 and 2.1% in 2026. The past interest rate increases continue to be transmitted forcefully to the economy. Tighter financing conditions are dampening demand, and t",full_context_loaded,DOC_A8A3C0031B27,Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2023/html/ecb.mp231214~9846e62f62.en.html,data\ECB\Monetary Policy\2023-12-14 - Monetary policy decisions.txt,false,hold,0.0,,0.75,
ECB,2024-01-25,ECB_2024_01,medium,True,confidence < 0.7; policy_rate_after missing; keyword extraction,hold,0.0,,0.5,explicit_unchanged_keyword,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b","EAKER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240125~f738889bde.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 25 January 2024 The Governing Council today decided to keep the three key ECB interest rates unchanged. The incoming information has broadly confirmed its previous assessment of the medium-term inflation outlook. Aside from an energy-related upward base effect on headline inflation, the declining trend in un","BANK: ECB CATEGORY: Monetary Policy TITLE: Monetary policy decisions DATE: 25/01/2024 SPEAKER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240125~f738889bde.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 25 January 2024 The Governing Council today decided to keep the three key ECB interest rates unchanged. The incoming information has broadly confirmed its previous assessment of the medium-term inflation outlook. Aside from an energy-related upward base effect on headline inflation, the declining trend in underlying inflation has continued, and the past interest rate increases keep being transmitted forcefully into financing conditions. Tight financing conditions are dampening demand, and this is helping to push down inflation. The Governing Council is determined to ensure that inflation returns to its 2% medium-term target in a timely manner. Based on its current assessment, the Governing Council considers that the key ECB interest rates are at levels that, maintained for a sufficiently long duration, will make a substantial contribution to this goal. The Governing Council’s future decisions will ensure that its policy rates will be set at sufficiently restrictive levels for as long as necessary. The Governing Council will continue to follow",full_context_loaded,DOC_2884570B22F8,Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240125~f738889bde.en.html,data\ECB\Monetary Policy\2024-01-25 - Monetary policy decisions.txt,false,hold,0.0,,0.75,
ECB,2024-03-07,ECB_2024_03,medium,True,confidence < 0.7; policy_rate_after missing; keyword extraction,hold,0.0,,0.5,explicit_unchanged_keyword,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b","SPEAKER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240307~a5fa52b82b.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 7 March 2024 The Governing Council today decided to keep the three key ECB interest rates unchanged. Since the last Governing Council meeting in January, inflation has declined further. In the latest ECB staff projections, inflation has been revised down, in particular for 2024 which mainly reflects a low","BANK: ECB CATEGORY: Monetary Policy TITLE: Monetary policy decisions DATE: 07/03/2024 SPEAKER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240307~a5fa52b82b.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 7 March 2024 The Governing Council today decided to keep the three key ECB interest rates unchanged. Since the last Governing Council meeting in January, inflation has declined further. In the latest ECB staff projections, inflation has been revised down, in particular for 2024 which mainly reflects a lower contribution from energy prices. Staff now project inflation to average 2.3% in 2024, 2.0% in 2025 and 1.9% in 2026. The projections for inflation excluding energy and food have also been revised down and average 2.6% for 2024, 2.1% for 2025 and 2.0% for 2026. Although most measures of underlying inflation have eased further, domestic price pressures remain high, in part owing to strong growth in wages. Financing conditions are restrictive and the past interest rate increases continue to weigh on demand, which is helping push down inflation. Staff have revised down their growth projection for 2024 to 0.6%, with economic activity expected to remain subdued in the near term. Thereafter, staff expect the economy to pick up and to grow at 1.",full_context_loaded,DOC_FAC850E3A92A,Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240307~a5fa52b82b.en.html,data\ECB\Monetary Policy\2024-03-07 - Monetary policy decisions.txt,false,hold,0.0,,0.75,
ECB,2024-04-11,ECB_2024_04,medium,True,confidence < 0.7; policy_rate_after missing; keyword extraction,hold,0.0,,0.5,explicit_unchanged_keyword,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b","SPEAKER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240411~1345644915.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 11 April 2024 The Governing Council today decided to keep the three key ECB interest rates unchanged. The incoming information has broadly confirmed the Governing Council’s previous assessment of the medium-term inflation outlook. Inflation has continued to fall, led by lower food and goods price inflation","BANK: ECB CATEGORY: Monetary Policy TITLE: Monetary policy decisions DATE: 11/04/2024 SPEAKER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240411~1345644915.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 11 April 2024 The Governing Council today decided to keep the three key ECB interest rates unchanged. The incoming information has broadly confirmed the Governing Council’s previous assessment of the medium-term inflation outlook. Inflation has continued to fall, led by lower food and goods price inflation. Most measures of underlying inflation are easing, wage growth is gradually moderating, and firms are absorbing part of the rise in labour costs in their profits. Financing conditions remain restrictive and the past interest rate increases continue to weigh on demand, which is helping to push down inflation. But domestic price pressures are strong and are keeping services price inflation high. The Governing Council is determined to ensure that inflation returns to its 2% medium-term target in a timely manner. It considers that the key ECB interest rates are at levels that are making a substantial contribution to the ongoing disinflation process. The Governing Council’s future decisions will ensure that its policy rates will stay sufficient",full_context_loaded,DOC_1B56A15377AB,Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240411~1345644915.en.html,data\ECB\Monetary Policy\2024-04-11 - Monetary policy decisions.txt,false,hold,0.0,,0.75,
ECB,2024-06-06,ECB_2024_06,medium,True,confidence < 0.7; policy_rate_after missing; keyword extraction,hold,0.0,,0.5,explicit_unchanged_keyword,cut,,,0.75,strong cut keyword,\bdecided\s+to\s+(?:lower|reduce)\b,"4 SPEAKER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240606~2148ecdb3c.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 6 June 2024 The Governing Council today decided to lower the three key ECB interest rates by 25 basis points. Based on an updated assessment of the inflation outlook, the dynamics of underlying inflation and the strength of monetary policy transmission, it is now appropriate to moderate the degree of mone","BANK: ECB CATEGORY: Monetary Policy TITLE: Monetary policy decisions DATE: 06/06/2024 SPEAKER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240606~2148ecdb3c.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 6 June 2024 The Governing Council today decided to lower the three key ECB interest rates by 25 basis points. Based on an updated assessment of the inflation outlook, the dynamics of underlying inflation and the strength of monetary policy transmission, it is now appropriate to moderate the degree of monetary policy restriction after nine months of holding rates steady. Since the Governing Council meeting in September 2023, inflation has fallen by more than 2.5 percentage points and the inflation outlook has improved markedly. Underlying inflation has also eased, reinforcing the signs that price pressures have weakened, and inflation expectations have declined at all horizons. Monetary policy has kept financing conditions restrictive. By dampening demand and keeping inflation expectations well anchored, this has made a major contribution to bringing inflation back down. At the same time, despite the progress over recent quarters, domestic price pressures remain strong as wage growth is elevated, and inflation is likely to stay above target",full_context_loaded,DOC_22244984411A,Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240606~2148ecdb3c.en.html,data\ECB\Monetary Policy\2024-06-06 - Monetary policy decisions.txt,false,cut,0.0,,0.75,
ECB,2024-07-18,ECB_2024_07,medium,True,confidence < 0.7; policy_rate_after missing; keyword extraction,hold,0.0,,0.5,explicit_unchanged_keyword,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b",SPEAKER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240718~b9e0ddd9d5.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 18 July 2024 The Governing Council today decided to keep the three key ECB interest rates unchanged. The incoming information broadly supports the Governing Council’s previous assessment of the medium-term inflation outlook. While some measures of underlying inflation ticked up in May owing to one-off fac,"BANK: ECB CATEGORY: Monetary Policy TITLE: Monetary policy decisions DATE: 18/07/2024 SPEAKER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240718~b9e0ddd9d5.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 18 July 2024 The Governing Council today decided to keep the three key ECB interest rates unchanged. The incoming information broadly supports the Governing Council’s previous assessment of the medium-term inflation outlook. While some measures of underlying inflation ticked up in May owing to one-off factors, most measures were either stable or edged down in June. In line with expectations, the inflationary impact of high wage growth has been buffered by profits. Monetary policy is keeping financing conditions restrictive. At the same time, domestic price pressures are still high, services inflation is elevated and headline inflation is likely to remain above the target well into next year. The Governing Council is determined to ensure that inflation returns to its 2% medium-term target in a timely manner. It will keep policy rates sufficiently restrictive for as long as necessary to achieve this aim. The Governing Council will continue to follow a data-dependent and meeting-by-meeting approach to determining the appropriate level and dura",full_context_loaded,DOC_4F7B2D767C99,Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240718~b9e0ddd9d5.en.html,data\ECB\Monetary Policy\2024-07-18 - Monetary policy decisions.txt,false,hold,0.0,,0.75,
ECB,2024-09-12,ECB_2024_09,medium,True,confidence < 0.7; policy_rate_after missing; keyword extraction,hold,0.0,,0.5,explicit_unchanged_keyword,cut,,,0.75,strong cut keyword,\bdecided\s+to\s+(?:lower|reduce)\b,"KER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240912~67cb23badb.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 12 September 2024 The Governing Council today decided to lower the deposit facility rate - the rate through which it steers the monetary policy stance - by 25 basis points. Based on the Governing Council’s updated assessment of the inflation outlook, the dynamics of underlying inflation and the strength of mone","BANK: ECB CATEGORY: Monetary Policy TITLE: Monetary policy decisions DATE: 12/09/2024 SPEAKER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240912~67cb23badb.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 12 September 2024 The Governing Council today decided to lower the deposit facility rate - the rate through which it steers the monetary policy stance - by 25 basis points. Based on the Governing Council’s updated assessment of the inflation outlook, the dynamics of underlying inflation and the strength of monetary policy transmission, it is now appropriate to take another step in moderating the degree of monetary policy restriction. Recent inflation data have come in broadly as expected, and the latest ECB staff projections confirm the previous inflation outlook. Staff see headline inflation averaging 2.5% in 2024, 2.2% in 2025 and 1.9% in 2026, as in the June projections. Inflation is expected to rise again in the latter part of this year, partly because previous sharp falls in energy prices will drop out of the annual rates. Inflation should then decline towards our target over the second half of next year. For core inflation, the projections for 2024 and 2025 have been revised up slightly, as services inflation has been higher than expected.",full_context_loaded,DOC_5C6BBCC5E80E,Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240912~67cb23badb.en.html,data\ECB\Monetary Policy\2024-09-12 - Monetary policy decisions.txt,false,cut,0.0,,0.75,
ECB,2024-10-17,ECB_2024_10,medium,True,confidence < 0.7; policy_rate_after missing; keyword extraction,hold,0.0,,0.5,explicit_unchanged_keyword,cut,,,0.75,strong cut keyword,\bdecided\s+to\s+(?:lower|reduce)\b,"EAKER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp241017~aa366eaf20.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 17 October 2024 The Governing Council today decided to lower the three key ECB interest rates by 25 basis points. In particular, the decision to lower the deposit facility rate - the rate through which the Governing Council steers the monetary policy stance - is based on its updated assessment of the inflatio","BANK: ECB CATEGORY: Monetary Policy TITLE: Monetary policy decisions DATE: 17/10/2024 SPEAKER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp241017~aa366eaf20.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 17 October 2024 The Governing Council today decided to lower the three key ECB interest rates by 25 basis points. In particular, the decision to lower the deposit facility rate - the rate through which the Governing Council steers the monetary policy stance - is based on its updated assessment of the inflation outlook, the dynamics of underlying inflation and the strength of monetary policy transmission. The incoming information on inflation shows that the disinflationary process is well on track. The inflation outlook is also affected by recent downside surprises in indicators of economic activity. Meanwhile, financing conditions remain restrictive. Inflation is expected to rise in the coming months, before declining to target in the course of next year. Domestic inflation remains high, as wages are still rising at an elevated pace. At the same time, labour cost pressures are set to continue easing gradually, with profits partially buffering their impact on inflation. The Governing Council is determined to ensure that inflation returns to its",full_context_loaded,DOC_3A80C3D4AC3A,Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp241017~aa366eaf20.en.html,data\ECB\Monetary Policy\2024-10-17 - Monetary policy decisions.txt,false,cut,0.0,,0.75,
ECB,2024-12-12,ECB_2024_12,medium,True,confidence < 0.7; policy_rate_after missing; keyword extraction,hold,0.0,,0.5,explicit_unchanged_keyword,cut,,,0.75,strong cut keyword,\bdecided\s+to\s+(?:lower|reduce)\b,"of the ECB, Luis de Guindos, Vice-President of the ECB Frankfurt am Main, 12 December 2024 Jump to the transcript of the questions and answers Good afternoon, the Vice-President and I welcome you to our press conference. The Governing Council today decided to lower the three key ECB interest rates by 25 basis points. In particular, the decision to lower the deposit facility rate - the rate through which we steer the monetary policy stance - is based on our updated assessment of the inflation outlook, the dynam","s PT Română RO Slovenčina SK Slovenščina SL Svenska SV Related 12 December 2024 Combined monetary policy decisions and statement English 12 December 2024 Monetary policy decisions English OTHER LANGUAGES (23) + Select your language Български BG Čeština CS Dansk DA Deutsch DE Eλληνικά EL Español ES Eesti keel ET Suomi FI Français FR Gaeilge GA Hrvatski HR Magyar HU Italiano IT Lietuvių LT Latviešu LV Malti MT Nederlands NL Polski PL Português PT Română RO Slovenčina SK Slovenščina SL Svenska SV SOURCE URL: https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2024/html/ecb.is241212~ce143b3bc8.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== MONETARY POLICY STATEMENT PRESS CONFERENCE Christine Lagarde, President of the ECB, Luis de Guindos, Vice-President of the ECB Frankfurt am Main, 12 December 2024 Jump to the transcript of the questions and answers Good afternoon, the Vice-President and I welcome you to our press conference. The Governing Council today decided to lower the three key ECB interest rates by 25 basis points. In particular, the decision to lower the deposit facility rate - the rate through which we steer the monetary policy stance - is based on our updated assessment of the inflation outlook, the dynamics of underlying inflation and the strength of monetary policy transmission. The disinflation process is well on track. Staff see headline inflation averaging 2.4 per cent in 2024, 2.1 per cent in 2025, 1.9 per cent in 2026 and 2.1 per cent in 2027 when the expanded EU Emissions Trading System becomes operational. For inflation excluding energy and food, staff project an average of 2.9 per cent in 2024, 2.3 per cent in 2025 and 1.9 per cent in both 2026 and 2027. Most measures of underlying inflation suggest that inflation will settle at around our two per cent medium-term target on a sustained basis. Domestic inflation has edged down but remains high, mostly because wages and prices in certain sectors are still adjusting to the past infla",full_context_loaded,DOC_3B0AD99FE401,"Christine Lagarde, Luis de Guindos: Monetary policy statement (with Q&A)",https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2024/html/ecb.is241212~ce143b3bc8.en.html,"data\ECB\Press Conference Q&A\2024-12-12 - Christine Lagarde, Luis de Guindos_ Monetary policy statement (with Q&A).txt",false,cut,0.0,,0.75,
ECB,2025-01-30,ECB_2025_01,medium,True,confidence < 0.7; policy_rate_after missing; keyword extraction,hold,0.0,,0.5,explicit_unchanged_keyword,cut,,,0.75,strong cut keyword,\bdecided\s+to\s+(?:lower|reduce)\b,"a pleasure to be here at the Peterson Institute for International Economics (PIIE): your impressive research on a wide range of topics is extremely valuable for policymakers. [ 1 ] At last week’s monetary policy meeting, the ECB’s Governing Council decided to lower the deposit facility rate - the rate through which we steer the monetary policy stance - by 25 basis points from 3.0 per cent to 2.75 per cent. In cumulative terms, the deposit facility rate has declined by 125 basis points since last June. The deci","BANK: ECB CATEGORY: Speeches TITLE: A middle path for ECB monetary policy DATE: 05/02/2025 SPEAKER: Speech by Philip R. Lane SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250205~94958ee099.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== SPEECH A middle path for ECB monetary policy Speech by Philip R. Lane, Member of the Executive Board of the ECB, at the Peterson Institute for International Economics (PIIE) Washington, D.C., 5 February 2025 It is a pleasure to be here at the Peterson Institute for International Economics (PIIE): your impressive research on a wide range of topics is extremely valuable for policymakers. [ 1 ] At last week’s monetary policy meeting, the ECB’s Governing Council decided to lower the deposit facility rate - the rate through which we steer the monetary policy stance - by 25 basis points from 3.0 per cent to 2.75 per cent. In cumulative terms, the deposit facility rate has declined by 125 basis points since last June. The decision reflected our updated assessment of the inflation outlook, the dynamics of underlying inflation and the strength of monetary policy transmission. In what follows, I will explain in more detail the basis for this decision. I will review inflation developments, economic developments, our risk assessment, and financial and monetary conditions. Finally, I explain why pursuing a middle path for monetary policy is best suited to the current environment. Inflation developments The disinflation process remains well on track. Inflation has continued to develop broadly in line with the staff projections and is set to return to our two per cent medium-term target in the course of this year. Most measures of underlying inflation suggest that infla",full_context_loaded,DOC_F95EA691D39A,A middle path for ECB monetary policy,https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250205~94958ee099.en.html,data\ECB\Speeches\2025-02-05 - Speech by Philip R. Lane - A middle path for ECB monetary policy.txt,false,cut,0.0,,0.75,
ECB,2025-03-06,ECB_2025_03,medium,True,confidence < 0.7; policy_rate_after missing; keyword extraction,hold,0.0,,0.5,explicit_unchanged_keyword,cut,,,0.75,strong cut keyword,\bdecided\s+to\s+(?:lower|reduce)\b,"dent of the ECB, Luis de Guindos, Vice-President of the ECB Frankfurt am Main, 6 March 2025 Jump to the transcript of the questions and answers Good afternoon, the Vice-President and I welcome you to our press conference. The Governing Council today decided to lower the three key ECB interest rates by 25 basis points. In particular, the decision to lower the deposit facility rate - the rate through which we steer the monetary policy stance - is based on our updated assessment of the inflation outlook, the dynam","agarde, President of the ECB, Luis de Guindos, Vice-President of the ECB, Frankfurt am Main, 6 March 2025 English OTHER LANGUAGES (23) + Select your language Български BG Čeština CS Dansk DA Deutsch DE Eλληνικά EL Español ES Eesti keel ET Suomi FI Français FR Gaeilge GA Hrvatski HR Magyar HU Italiano IT Lietuvių LT Latviešu LV Malti MT Nederlands NL Polski PL Português PT Română RO Slovenčina SK Slovenščina SL Svenska SV Related 6 March 2025 Combined monetary policy decisions and statement English SOURCE URL: https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2025/html/ecb.is250306~4307bd0941.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== MONETARY POLICY STATEMENT PRESS CONFERENCE Christine Lagarde, President of the ECB, Luis de Guindos, Vice-President of the ECB Frankfurt am Main, 6 March 2025 Jump to the transcript of the questions and answers Good afternoon, the Vice-President and I welcome you to our press conference. The Governing Council today decided to lower the three key ECB interest rates by 25 basis points. In particular, the decision to lower the deposit facility rate - the rate through which we steer the monetary policy stance - is based on our updated assessment of the inflation outlook, the dynamics of underlying inflation and the strength of monetary policy transmission. The disinflation process is well on track. Inflation has continued to develop broadly as staff expected, and the latest projections closely align with the previous inflation outlook. Staff now see headline inflation averaging 2.3 per cent in 2025, 1.9 per cent in 2026 and 2.0 per cent in 2027. The upward revision in headline inflation for 2025 reflects stronger energy price dynamics. For inflation excluding energy and food, staff project an average of 2.2 per cent in 2025, 2.0 per cent in 2026 and 1.9 per cent in 2027. Most measures of underlying inflation suggest that inflation will settle at around our two per cent medium-term target on a sustained basis. Domest",full_context_loaded,DOC_7E18226B03A7,"Christine Lagarde, Luis de Guindos: Monetary policy statement (with Q&A)",https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2025/html/ecb.is250306~4307bd0941.en.html,"data\ECB\Press Conference Q&A\2025-03-06 - Christine Lagarde, Luis de Guindos_ Monetary policy statement (with Q&A).txt",false,cut,0.0,,0.75,
ECB,2025-04-17,ECB_2025_04,medium,True,confidence < 0.7; policy_rate_after missing; keyword extraction,hold,0.0,,0.5,explicit_unchanged_keyword,,,,0.0,,,,"BANK: ECB CATEGORY: Speeches TITLE: The communication of monetary policy decisions: incorporating risks and uncertainty DATE: 16/05/2025 SPEAKER: The communication of monetary policy decisions SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250516~fd6d7138d8.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== REMARKS The communication of monetary policy decisions: incorporating risks and uncertainty Remarks by Philip R. Lane, Member of the Executive Board of the ECB, at the Second Thomas Laubach Research Conference Washington, D.C., 16 May 2025 In my remarks today I will focus on how the ECB communicates its monetary policy decisions, with a particular emphasis on the integration of risks and uncertainty into the monetary policy decision-making process. [ 1 ] [ 2 ] Monetary policy meetings take place over two days. On Wednesday afternoon, there are presentations by ECB Executive Board members: Isabel Schnabel reports on the latest financial market developments and I review the global environment and the latest economic, monetary and financial developments in the euro area. This is followed by a general discussion of these topics by Governing Council members. On Thursday morning, I present a proposal for the monetary policy decision, which is then discussed by the Governing Council. After the monetary policy decision is made (typically by consensus), the monetary policy statement is finalised by the Governing Council, concluding the Thursday morning session. In the afternoon, a press release announcing the decision is published at 2:15 p.m. While this press release was quite succinct in the past, a summary explanation for the decision is now included, and - for the quarterly meetings - the main elements of the staff macroeconomic projections are reported. At the opening of the press conference at 2:45 p.m., President Lagarde reads out the monetary policy statement. The opening section matches the press release, while further sections go into more detail on economic activity, inflation, the risk assessment and monetary and financial developments. This is followed by a question-and-answer session. After the press conference, the quarterly forecast meetings also see the publication of a staff article that explains the new set of macroeconomic projections. About two weeks later, the Economic Bulletin is published, containing summaries of the preparatory analysis that was made available to the Governing Council prior to",full_context_loaded,DOC_E9F13E33D080,The communication of monetary policy decisions: incorporating risks and uncertainty,https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250516~fd6d7138d8.en.html,data\ECB\Speeches\2025-05-16 - The communication of monetary policy decisions - The communication of monetary policy decisions_ incorporating risks and uncertainty.txt,false,hold,0.0,,0.5,
ECB,2025-06-05,ECB_2025_06,medium,True,confidence < 0.7; policy_rate_after missing; keyword extraction,hold,0.0,,0.5,explicit_unchanged_keyword,cut,,,0.75,strong cut keyword,\bdecided\s+to\s+(?:lower|reduce)\b,"5 SPEAKER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.mp250605~3b5f67d007.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 5 June 2025 The Governing Council today decided to lower the three key ECB interest rates by 25 basis points. In particular, the decision to lower the deposit facility rate - the rate through which the Governing Council steers the monetary policy stance - is based on its updated assessment of the inflatio","BANK: ECB CATEGORY: Monetary Policy TITLE: Monetary policy decisions DATE: 05/06/2025 SPEAKER: SPEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.mp250605~3b5f67d007.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 5 June 2025 The Governing Council today decided to lower the three key ECB interest rates by 25 basis points. In particular, the decision to lower the deposit facility rate - the rate through which the Governing Council steers the monetary policy stance - is based on its updated assessment of the inflation outlook, the dynamics of underlying inflation and the strength of monetary policy transmission. Inflation is currently at around the Governing Council’s 2% medium-term target. In the baseline of the new Eurosystem staff projections, headline inflation is set to average 2.0% in 2025, 1.6% in 2026 and 2.0% in 2027. The downward revisions compared with the March projections, by 0.3 percentage points for both 2025 and 2026, mainly reflect lower assumptions for energy prices and a stronger euro. Staff expect inflation excluding energy and food to average 2.4% in 2025 and 1.9% in 2026 and 2027, broadly unchanged since March. Staff see real GDP growth averaging 0.9% in 2025, 1.1% in 2026 and 1.3% in 2027. The unrevised growth projection for 2025",full_context_loaded,DOC_ACEB876DE494,Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.mp250605~3b5f67d007.en.html,data\ECB\Monetary Policy\2025-06-05 - Monetary policy decisions.txt,false,cut,0.0,,0.75,
